#X  # 1               #2               #3                #4                #5                 #6
0.1 0.517822609136040 0.52698899974418 0.505074862096138 0.513909254010023 0.5109692498018387 0.5217126790921218
0.2 0.535054891075751 0.53312701384615 0.522137719147249 0.523139116304400 0.5262460038406163 0.5378771224182899
0.3 0.530259191282521 0.53091013378624 0.525058560578386 0.528060547555132 0.5296543391935469 0.5546799107517184
0.4 0.528525418931711 0.52098596630103 0.534660786184342 0.542576072116553 0.5369432132829769 0.5522787961712773
0.5 0.523448633242648 0.52928622049390 0.534328212093956 0.537876765732669 0.5426146010186758 0.5448038127437702
0.6 0.520816473512818 0.52921419922248 0.527983638029734 0.536310672781395 0.5399716642352149 0.5446602090471352
0.7 0.524602807041491 0.52516083999577 0.521238743298796 0.528054336858294 0.5323922372881958 0.5401029475838728
0.8 0.516945407736865 0.51661612476111 0.517925910330973 0.530002414307558 0.5347101584012891 0.5407897974898586
0.9 0.507217598508132 0.51187610204003 0.519393781897958 0.531587697423109 0.5322998124624041 0.5336539773502524
1.0 0.509055081709543 0.50698162966302 0.519535966879420 0.527284279769765 0.5290227734416766 0.5263005802544517
